puzzleId	word	row	column	direction	clueContent	Edge (y/n)	Clue length	Image prompt	Image addition (if needed)	Puzzle number	Difficult word (y / n)	Art comments (build test)		
000120	MPS	4	5	across	Ju__uit	N	7			112				
000120	IV	5	1	across	Roman four	Y	10			112				
000120	CEE	5	4	across	Bee follower	N	12			112				
000120	SEDAN	6	1	across	Family car	Y	10			112				
000120	S	6	7	across	Secret	N	6			112				
000120	I	7	1	across	Word for myself	Y	15			112				
000120	ERUPT	7	3	across	Explode	N	7			112				
000120	BALE	8	1	across	<i>	Y	3	Image of a bale of hay		112				
000120	UR	8	6	across	Your, on text	N	13			112				
000120	LEISURE	9	1	across	R&R	Y	3			112				
000120	ES	10	1	across	El Salvador	Y	11			112				
000120	STEP	10	4	across	Dance move	Y	10			112				
000120	INVISIBLE	1	2	down	Out of sight	Y	12			112				
000120	NAIVE	1	3	down	Innocent one	Y	12			112				
000120	AES	7	3	down	__thetic	N	8			112				
000120	FIN	1	4	down	<i>	Y	3	Image of a fish with the fin highlighted		112				
000120	DELI	5	4	down	Sandwich shop	N	13			112				
000120	LT	1	5	down	Lieutenant	Y	10			112				
000120	CARESS	4	5	down	Gentle rub	N	10			112				
000120	I	1	6	down	Inertia	Y	7			112				
000120	MENU	3	6	down	Food list	N	9			112				
000120	UT	8	6	down	C__lery	N	7			112				
000120	CAPE	1	7	down	<i>	Y	3	Image of a superhero's cape		112				
000120	PURE	6	7	down	Unadulterated	N	13			112				
000120	TVS	1	8	down	Living room boxes	Y	17			112				
000120	STREP	5	8	down	Throat bug	Y	10			112				
000122	AWFULLY	2	1	across	Terribly	Y	8			113				
000122	ST	3	1	across	<i>	Y	3	Image of thundercloud and rain	__ORM	113				
000122	NOVA	3	4	across	__ Scotia	N	9			113				
000122	SAUDI	4	1	across	__ Arabia	Y	9			113				
000122	K	4	7	across	Texter's okay	N	13			113				
000122	I	5	1	across	Internet	Y	8			113				
000122	SENT	5	3	across	Email out	N	9			113				
000122	SPAR	6	1	across	<i>	Y	3	Image of two boxers sparring		113				
000122	IS	6	6	across	Island	N	6			113				
000122	TU	7	1	across	Tuesday	Y	7			113				
000122	LOAN	7	4	across	Lend money	N	10			113				
000122	AGAIN	8	1	across	Repeat	Y	6			113				
000122	E	8	7	across	Error	N	5			113				
000122	N	9	1	across	November	Y	8			113				
000122	MELEE	9	3	across	Brawl	N	5			113				
000122	TOP	10	1	across	<i>	Y	3	Image of a spinning top		113				
000122	YAR	10	5	across	Vine__d	Y	7			113				
000122	ASSISTANT	1	2	down	Helper	Y	6			113				
000122	WTA	1	3	down	Winner Takes All	Y	16			113				
000122	PUG	5	3	down	Dog breed	N	9			113				
000122	O	9	3	down	Odin	N	4			113				
000122	F	1	4	down	Fine	Y	4			113				
000122	USA	3	4	down	Mex. neighbor	N	13			113				
000122	AMP	7	4	down	Sound unit	N	10			113				
000122	UNDERLIE	1	5	down	Form the base of	Y	16			113				
000122	LOIN	1	6	down	Pork cut	Y	8			113				
000122	ONLY	6	6	down	Sole	N	4			113				
000122	LV	1	7	down	Las Vegas	Y	9			113				
000122	TIA	4	7	down	Iner__	N	6			113				
000122	EA	8	7	down	East Africa	N	11			113				
000122	YAK	1	8	down	<i>	Y	3	Image of a yak		113				
000122	SNEER	5	8	down	<i>	Y	3	Image of a sneering face		113				
000123	MEANING	2	1	across	Definition	Y	10			114				
000123	INTO	3	1	across	Keen about	Y	10			114				
000123	OA	3	6	across	On Air	N	6			114				
000123	SSE	4	1	across	South South-East	Y	16			114				
000123	OOP	4	5	across	Alley-__	N	8			114				
000123	EU	5	1	across	European Union	Y	14			114				
000123	SAN	5	4	across	__ Francisco	N	12			114				
000123	RESET	6	1	across	Change back to zero	Y	19			114				
000123	T	6	7	across	Time	N	4			114				
000123	A	7	1	across	Action	Y	6			114				
000123	PASTA	7	3	across	Penne or ziti	N	13			114				
000123	BRAT	8	1	across	Spoiled kid	Y	11			114				
000123	HB	8	6	across	Happy Birthday	N	14			114				
000123	LITERAL	9	1	across	Word for word	Y	13			114				
000123	YT	10	1	across	YouTube	Y	7			114				
000123	DOTE	10	4	across	Shower love on	Y	14			114				
000123	MISERABLY	1	2	down	Sadly	Y	5			114				
000123	ENSUE	1	3	down	Happen next	Y	11			114				
000123	RIT	7	3	down	Algo__hm	N	8			114				
000123	ATE	1	4	down	<i>	Y	3	Image of a china plate	PL__	114				
000123	SPAT	5	4	down	Little fight	N	12			114				
000123	NO	1	5	down	<i>	Y	3	Image of a head shaking no		114				
000123	SEATED	4	5	down	In a chair	N	10			114				
000123	I	1	6	down	Intermediate	Y	12			114				
000123	OATS	3	6	down	Granola grains	N	14			114				
000123	RO	8	6	down	Read Only	N	9			114				
000123	NOON	1	7	down	Lunchtime	Y	9			114				
000123	THAT	6	7	down	Not this	N	8			114				
000123	GAP	1	8	down	Empty space	Y	11			114				
000123	TABLE	5	8	down	<i>	Y	3	Image of a table		114				
000124	SHARPEN	2	1	across	<i>	Y	3	Image of a pencil being sharpened in a sharpener, with round arrows around the pencil showing the motion		115				
000124	OOPS	3	1	across	My bad!	Y	7			115				
000124	AO	3	6	across	Admit One	N	9			115				
000124	COS	4	1	across	<i>	Y	3	Image of a kid dressed as Peter Pan	__TUME	115				
000124	SGT	4	5	across	Sergeant	N	8			115				
000124	IT	5	1	across	Info Tech	Y	9			115				
000124	SALE	5	4	across	Discount offer	N	14			115				
000124	A	6	1	across	Ambience	Y	8			115				
000124	SAFE	6	3	across	Out of danger	N	13			115				
000124	LLAMA	7	1	across	<i>	Y	3	Image of a llama		115				
000124	M	7	7	across	Medium	N	6			115				
000124	IU	8	1	across	Iowa Uni.	Y	9			115				
000124	PRAY	8	4	across	Eat, __, love	N	13			115				
000124	STYLIST	9	1	across	Hair pro	Y	8			115				
000124	METE	10	1	across	Hand out	Y	8			115				
000124	SH	10	6	across	Shanghai	Y	8			115				
000124	SOCIALISM	1	2	down	Marxian topic	Y	13			115				
000124	HOOT	1	3	down	Owl call	Y	8			115				
000124	LUTE	6	3	down	Ukulele kin	N	11			115				
000124	APS	1	4	down	<i>	Y	3	Image of a capsule	C__ULE	115				
000124	SA	5	4	down	Swiss Army	N	10			115				
000124	YT	8	4	down	YouTube	N	7			115				
000124	RS	1	5	down	Rolling Stone	Y	13			115				
000124	SAMPLE	4	5	down	Specimen	N	8			115				
000124	P	1	6	down	Power	Y	5			115				
000124	SAFARI	3	6	down	Wild tour	N	9			115				
000124	EAGLE	1	7	down	<i>	Y	3	Image of an eagle		115				
000124	ASS	7	7	down	Donkey	N	6			115				
000124	NOTE	1	8	down	Memo	Y	4			115				
000124	MYTH	6	8	down	Greek lore	Y	10			115				
000125	REMAINS	2	1	across	What's left	Y	11			116				
000125	EL	3	1	across	Entry Level	Y	11			116				
000125	SEEP	3	4	across	Ooze	N	4			116				
000125	ABC	4	1	across	First letters	Y	13			116				
000125	PAO	4	5	across	Kung __ tofu	N	12			116				
000125	LEAP	5	1	across	__ of faith	Y	11			116				
000125	TU	5	6	across	Time's Up	N	9			116				
000125	I	6	1	across	Image	Y	5			116				
000125	SUS	6	3	across	Colos__	N	7			116				
000125	T	6	7	across	Tackle	N	6			116				
000125	SETTLE	7	1	across	Resolve	Y	7			116				
000125	TA	8	1	across	<i>	Y	3	Image of a taco	__CO	116				
000125	TAXI	8	4	across	Cab	N	3			116				
000125	ISM	9	1	across	Ideology suffix	Y	15			116				
000125	TAC	9	5	across	Tic __ Toe	N	10			116				
000125	CYST	10	1	across	Skin bump	Y	9			116				
000125	MY	10	6	across	Belonging to me	Y	15			116				
000125	REALISTIC	1	2	down	Practical	Y	9			116				
000125	ELBE	1	3	down	Dresden river	Y	13			116				
000125	EASY	6	3	down	No sweat!	N	9			116				
000125	M	1	4	down	Million	Y	7			116				
000125	CAST	3	4	down	Actors group	N	12			116				
000125	MS	8	4	down	MicroSoft	N	9			116				
000125	AS	1	5	down	<i>	Y	3	Image of an atlas	ATL__	116				
000125	PUTT	4	5	down	Mini golf shot	N	14			116				
000125	T	9	5	down	Ton	N	3			116				
000125	IEP	1	6	down	In English, Please	Y	18			116				
000125	SLAT	5	6	down	Thin wood	N	9			116				
000125	NEAT	1	7	down	Tidy	Y	4			116				
000125	EXAM	6	7	down	Big test	N	8			116				
000125	SPOUT	1	8	down	<i>	Y	3	Image of a teapot with a arrow pointing at the spout		116				
000125	ICY	7	8	down	<i>	Y	3	Image of some icicles		116				
000126	CLOSING	2	1	across	Contract signing	Y	16			117				
000126	AIDE	3	1	across	Support member	Y	14			117				
000126	AO	3	6	across	Kar__ke	N	7			117				
000126	MV	4	1	across	Music Video	Y	11			117				
000126	COST	4	4	across	Price	N	5			117				
000126	EEC	5	1	across	<i>	Y	3	Image of a leech	L__H	117				
000126	RAH	5	5	across	Stadium cheer	N	13			117				
000126	R	6	1	across	Rate	Y	4			117				
000126	ORAL	6	3	across	Spoken	N	6			117				
000126	ALIEN	7	1	across	UFO resident	Y	12			117				
000126	I	7	7	across	Input	N	5			117				
000126	MANAGED	8	1	across	Handled	Y	7			117				
000126	AN	9	1	across	Vowel's article	Y	15			117				
000126	CELL	9	4	across	Prison unit	N	11			117				
000126	NEXT	10	1	across	<i>	Y	3	Image of the next button like on a music app		117				
000126	SY	10	6	across	Scotland Yard	Y	13			117				
000126	CAMERAMAN	1	2	down	<i>	Y	3	Image of a cameraman shooting a picture		117				
000126	LIVE	1	3	down	In real time	Y	12			117				
000126	LANE	6	3	down	Pool division	N	13			117				
000126	OD	1	4	down	One Direction	Y	13			117				
000126	COIN	4	4	down	Round cash	N	10			117				
000126	X	9	4	down	Twitter, now	N	12			117				
000126	SEC	1	5	down	1/60 of a min.	Y	14			117				
000126	REACT	5	5	down	Show emotion	N	12			117				
000126	I	1	6	down	Internet	Y	8			117				
000126	ORANGE	3	6	down	Fruit hue	N	9			117				
000126	NASAL	1	7	down	<i>	Y	3	Image of a human anatomy marking the nasal passage		117				
000126	ELS	7	7	down	__ewhere	N	8			117				
000126	GOTH	1	8	down	Punk kin	Y	8			117				
000126	IDLY	6	8	down	Lazily	Y	6			117				
000129	SUPPOSE	2	1	across	Assume	Y	6			118				
000129	TEAL	3	1	across	Blue green	Y	10			118				
000129	EA	3	6	across	Equal Access	N	12			118				
000129	O	4	1	across	Oxygen	Y	6			118				
000129	WARES	4	3	across	Goods	N	5			118				
000129	RANT	5	1	across	Tirade	Y	6			118				
000129	IE	5	6	across	In Effect	N	9			118				
000129	YG	6	1	across	<i>	Y	3	Image of a polygon	POL__ON	118				
000129	EIN	6	4	across	Frankenst__	N	11			118				
000129	LEO	7	1	across	<i>	Y	3	Image of the leo zodiac sign		118				
000129	NGO	7	5	across	Non Govt. Org.	N	14			118				
000129	INERT	8	1	across	Not active	Y	10			118				
000129	I	8	7	across	Roman one	N	9			118				
000129	ND	9	1	across	N. Dakota	Y	9			118				
000129	PEEL	9	4	across	Orange cover	N	12			118				
000129	EAGERLY	10	1	across	With gusto	Y	10			118				
000129	STORYLINE	1	2	down	Plot	Y	4			118				
000129	UE	1	3	down	Unreal Engine	Y	13			118				
000129	AGENDA	4	3	down	Meeting list	N	12			118				
000129	PAWN	1	4	down	<i>	Y	3	Image of a chess pawn		118				
000129	OE	6	4	down	Old English	N	11			118				
000129	G	9	4	down	Gravity	N	7			118				
000129	PLATE	1	5	down	<i>	Y	3	Image of a dinner plate		118				
000129	RPE	7	5	down	Pe__ndicular	N	12			118				
000129	O	1	6	down	Operations	Y	10			118				
000129	R	3	6	down	Reset	N	5			118				
000129	INTER	5	6	down	__national	N	10			118				
000129	SEEING	1	7	down	Viewing	Y	7			118				
000129	EL	8	7	down	Entry Level	N	11			118				
000129	EASE	1	8	down	Relieve	Y	7			118				
000129	OILY	6	8	down	Greasy	Y	6			118				
000130	PROSPER	2	1	across	Thrive	Y	6			119				
000130	AZ	3	1	across	Alphabet ends	Y	13			119				
000130	TOFU	3	4	across	Miso soup cube	N	14			119				
000130	RACER	4	1	across	<i>	Y	3	Image of an F1 racer		119				
000130	G	4	7	across	Game	N	4			119				
000130	T	5	1	across	Tera	Y	4			119				
000130	RAKE	5	3	across	Yard tool	N	9			119				
000130	IDYL	6	1	across	Pastoral poem	Y	13			119				
000130	TW	6	6	across	Typewriter	N	10			119				
000130	TO	7	1	across	Training Officer	Y	16			119				
000130	INCA	7	4	across	Early Peruvian	N	14			119				
000130	INANE	8	1	across	Silly	Y	5			119				
000130	V	8	7	across	Voice	N	5			119				
000130	O	9	1	across	Omit	Y	4			119				
000130	AGREE	9	3	across	See eye to eye	N	14			119				
000130	NWA	10	1	across	Moo__lk	Y	7			119				
000130	DAR	10	5	across	<i>	Y	3	Image of a dartboard with darts	__T	119				
000130	PARTITION	1	2	down	<i>	Y	3	Image of a wooden partition stand		119				
000130	RZA	1	3	down	Ta__n	Y	5			119				
000130	DON	5	3	down	Put on	N	6			119				
000130	W	9	3	down	Win	N	3			119				
000130	O	1	4	down	Organization	Y	12			119				
000130	CRY	3	4	down	Weep	N	4			119				
000130	AAA	7	4	down	Tiny battery	N	12			119				
000130	STEALING	1	5	down	Thievery	Y	8			119				
000130	PORK	1	6	down	<i>	Y	3	Image of a pork chop		119				
000130	NERD	6	6	down	Geeky type	N	10			119				
000130	EF	1	7	down	Energy Factor	Y	13			119				
000130	ETC	4	7	down	And so on	N	9			119				
000130	EA	8	7	down	Early Action	N	12			119				
000130	RUG	1	8	down	<i>	Y	3	Image of a rug		119				
000130	WAVER	5	8	down	Hesitate	Y	8			119				
000131	DANCING	2	1	across	<i>	Y	3	Image of a couple dancing		120				
000131	EPIC	3	1	across	Awesome!	Y	8			120				
000131	AA	3	6	across	As Above	N	8			120				
000131	DNA	4	1	across	Genetic code	Y	12			120				
000131	SNL	4	5	across	NBC skit show	N	13			120				
000131	IE	5	1	across	That is	Y	7			120				
000131	SEA	5	4	across	__ shanty	N	9			120				
000131	CARTE	6	1	across	A la __	Y	7			120				
000131	U	6	7	across	Texter's you	N	12			120				
000131	A	7	1	across	Indefinite article	Y	18			120				
000131	AURAL	7	3	across	Auditory	N	8			120				
000131	TRIP	8	1	across	<i>	Y	3	Image of a car on a highway	ROAD__	120				
000131	RC	8	6	across	Toy car	N	7			120				
000131	ECLIPSE	9	1	across	<i>	Y	3	Image of a solar eclipse		120				
000131	DT	10	1	across	Downtown	Y	8			120				
000131	DEER	10	4	across	<i>	Y	3	Image of a deer		120				
000131	DEDICATED	1	2	down	Devoted	Y	7			120				
000131	APNEA	1	3	down	Snorer's affliction	Y	19			120				
000131	RCT	7	3	down	Anta__ic	N	8			120				
000131	NIA	1	4	down	Insig__	Y	7			120				
000131	RAIL	5	4	down	Train track	N	11			120				
000131	CC	1	5	down	Carbon Copy	Y	11			120				
000131	STUPID	4	5	down	Clueless	N	8			120				
000131	I	1	6	down	Independent	Y	11			120				
000131	SEER	3	6	down	Oracle	N	6			120				
000131	PE	8	6	down	Phys. Ed.	N	9			120				
000131	NANA	1	7	down	Granny	Y	6			120				
000131	ARSE	6	7	down	Rear end	N	8			120				
000131	GAL	1	8	down	<i>	Y	3	Image of a running horse	__LOP	120				
000131	ULCER	5	8	down	Stomach sore	Y	12			120				
000133	OPPOSED	2	1	across	Went up against	Y	15			121				
000133	PAST	3	1	across	History	Y	7			121				
000133	AA	3	6	across	Amino Acid	N	10			121				
000133	PN	4	1	across	Part Number	Y	11			121				
000133	CUSS	4	4	across	Swear	N	5			121				
000133	RES	5	1	across	Low-__ graphics	Y	15			121				
000133	NEH	5	5	across	No way!	N	7			121				
000133	E	6	1	across	Echo	Y	4			121				
000133	OPAL	6	3	across	Milky gem	N	9			121				
000133	SCRUB	7	1	across	<i>	Y	3	Image of a doctor's scrubs	__S	121				
000133	A	7	7	across	Army	N	4			121				
000133	SETTLER	8	1	across	Pilgrim	Y	7			121				
000133	ED	9	1	across	Every Day	Y	9			121				
000133	TEAM	9	4	across	Squad	N	5			121				
000133	DENY	10	1	across	Turn down	Y	9			121				
000133	UY	10	6	across	B__out	Y	6			121				
000133	OPPRESSED	1	2	down	Subdued	Y	7			121				
000133	PANE	1	3	down	<i>	Y	3	Image of a window pane	WINDOW __	121				
000133	CEDE	6	3	down	Give up	N	7			121				
000133	PS	1	4	down	Postscript	Y	10			121				
000133	SORT	4	4	down	Put in order	N	12			121				
000133	N	9	4	down	Noun	N	4			121				
000133	OTC	1	5	down	Over The Counter	Y	16			121				
000133	PUTTY	5	5	down	Crack filler	N	12			121				
000133	S	1	6	down	Snow	Y	4			121				
000133	UNABLE	3	6	down	Not up to it	N	12			121				
000133	EASEL	1	7	down	<i>	Y	3	Image of an easel		121				
000133	EAU	7	7	down	B__tiful	N	8			121				
000133	DASH	1	8	down	<i>	Y	3	Image of Dash from The Incredibles		121				
000133	ARMY	6	8	down	Salvation __	Y	12			121				
000134	STEWARD	2	1	across	<i>	Y	3	Image of an aircraft steward		122				
000134	EA	3	1	across	Expert Advisor	Y	14			122				
000134	PLEA	3	4	across	Appeal	N	6			122				
000134	MUD	4	1	across	<i>	Y	3	Image of mud on the ground		122				
000134	SAS	4	5	across	Sweet And Sour	N	14			122				
000134	A	5	1	across	Alto	Y	4			122				
000134	EPOCH	5	3	across	Big period	N	10			122				
000134	NAME	6	1	across	Identify	Y	8			122				
000134	HB	6	6	across	Heart Beat	N	10			122				
000134	TWIRL	7	1	across	<i>	Y	3	Image of a kid in a dress, twirling		122				
000134	O	7	7	across	Officer	N	7			122				
000134	IA	8	1	across	Iowa	Y	4			122				
000134	MESA	8	4	across	Arizona city	N	12			122				
000134	CRUISER	9	1	across	Police car	Y	10			122				
000134	SECT	10	1	across	Faction	Y	7			122				
000134	WD	10	6	across	Western Digital	Y	15			122				
000134	SEMANTICS	1	2	down	Study of meanings	Y	17			122				
000134	TAU	1	3	down	<i>	Y	3	Image of the Taurus zodiac symbol	__RUS	122				
000134	AWARE	5	3	down	In the know	N	11			122				
000134	E	1	4	down	Energy	Y	6			122				
000134	DEMI	3	4	down	Actress Moore	N	13			122				
000134	UC	8	4	down	UnderCover	N	10			122				
000134	WP	1	5	down	Word Press	Y	10			122				
000134	PERMIT	4	5	down	Allow	N	5			122				
000134	ALSO	1	6	down	One more thing 	Y	15			122				
000134	LES	6	6	down	__ Miserables	N	13			122				
000134	REACH	1	7	down	Get in touch with	Y	17			122				
000134	SEW	7	7	down	Stitch up	N	9			122				
000134	DASHBOARD	1	8	down	<i>	Y	3	Image of a car's dashboard		122				
000135	IMPULSE	2	1	across	Kind of purchase	Y	16			123				
000135	MESS	3	1	across	Cleanup target	Y	14			123				
000135	EA	3	6	across	Error Analysis	N	14			123				
000135	PAGEANT	4	1	across	Beauty contest	Y	14			123				
000135	EG	5	1	across	Electric Guitar	Y	15			123				
000135	RUS	5	4	across	T__tee	N	6			123				
000135	REG	6	1	across	Registration	Y	12			123				
000135	DEB	6	5	across	Si__urn	N	7			123				
000135	FRAGILE	7	1	across	<i>	Y	3	Image of a fragile sticker with the cracked glass		123				
000135	E	8	1	across	Email	Y	5			123				
000135	LITER	8	3	across	Metric amount	N	13			123				
000135	COAL	9	1	across	<i>	Y	3	Image of a lump of coal		123				
000135	SE	9	6	across	Search Engine	N	13			123				
000135	TO	10	1	across	<i>	Y	3	Image of a toad	__AD	123				
000135	DUST	10	4	across	<i>	Y	3	Image of a feather duster	__ER	123				
000135	IMPERFECT	1	2	down	Flawed	Y	6			123				
000135	MEAGER	1	3	down	Scant	Y	5			123				
000135	OO	8	3	down	Olive Oil	N	9			123				
000135	PSG	1	4	down	Paris Saint-Germain	Y	19			123				
000135	GALA	5	4	down	Apple variety	N	13			123				
000135	USER	1	5	down	Consumer	Y	8			123				
000135	GILD	6	5	down	Richly adorn	N	12			123				
000135	L	1	6	down	Roman fifty	Y	11			123				
000135	AUDIT	3	6	down	IRS check	N	9			123				
000135	U	9	6	down	Ultra	N	5			123				
000135	SENSELESS	1	7	down	Beyond understanding	Y	20			123				
000135	EAT	1	8	down	Gobble down	Y	11			123				
000135	BERET	5	8	down	<i>	Y	3	Image of a beret		123				
000136	CASTING	2	1	across	Filling roles	Y	13			124				
000136	LITE	3	1	across	Lo-cal	Y	6			124				
000136	AE	3	6	across	American Eagle	N	14			124				
000136	ANA	4	1	across	Actress De Armas	Y	16			124				
000136	APR	4	5	across	Fools' mo.	N	10			124				
000136	S	5	1	across	Siemens	Y	7			124				
000136	TIRE	5	3	across	Michelin item	N	13			124				
000136	STINK	6	1	across	Smell like a skunk	Y	18			124				
000136	V	6	7	across	Velocity	N	8			124				
000136	RACE	7	1	across	<i>	Y	3	Image of kids in a sack race		124				
000136	YO	7	6	across	Yoko Ono	N	8			124				
000136	OU	8	1	across	Anonym__s	Y	9			124				
000136	PLOT	8	4	across	Conspiracy	N	10			124				
000136	ONSTAGE	9	1	across	In the limelight	Y	16			124				
000136	MTV	10	1	across	"Jersey Shore" airer	Y	20			124				
000136	TAR	10	5	across	<i>	Y	3	Image of tar on a road		124				
000136	CLASSROOM	1	2	down	Learning area	Y	13			124				
000136	AIN	1	3	down	<i>	Y	3	Image of a train	TR__	124				
000136	TAUNT	5	3	down	Provoke	N	7			124				
000136	STATIC	1	4	down	Radio crackle	Y	13			124				
000136	SV	8	4	down	Silicon Valley	N	14			124				
000136	TE	1	5	down	<i>	Y	3	Image of a pirate symbol	PIRA__	124				
000136	INEPT	4	5	down	Klutzy	N	6			124				
000136	I	1	6	down	Inventory	Y	9			124				
000136	ARK	3	6	down	Noah's ride	N	11			124				
000136	LAT	7	6	down	Back muscle	N	11			124				
000136	NAPE	1	7	down	Scruff of the neck	Y	18			124				
000136	YOGA	6	7	down	Mat activity	N	12			124				
000136	GER	1	8	down	<i>	Y	3	Image of ginger	GIN__	124				
000136	VOTER	5	8	down	Ballot caster	Y	13			124				
000137	PASSING	2	1	across	Like a drifting cloud	Y	21			125				
000137	ALOE	3	1	across	<i>	Y	3	Image of an aloe vera plant		125				
000137	AO	3	6	across	Audit Office	N	12			125				
000137	TT	4	1	across	<i>	Y	3	Image of a table tennis setup		125				
000137	DIVA	4	4	across	Picky star	N	10			125				
000137	ROW	5	1	across	Oar action	Y	10			125				
000137	SAT	5	5	across	Took a seat	N	11			125				
000137	I	6	1	across	Interstate	Y	10			125				
000137	HELL	6	3	across	Not Heaven	N	10			125				
000137	AROMA	7	1	across	Fragrance	Y	9			125				
000137	Y	7	7	across	Year	N	4			125				
000137	ROMANCE	8	1	across	Love affair	Y	11			125				
000137	CV	9	1	across	Resume	Y	6			125				
000137	IDOL	9	4	across	K-pop star	N	10			125				
000137	HEEL	10	1	across	<i>	Y	3	Image of a high-heeled shoe		125				
000137	ZP	10	6	across	Zinc Plated	Y	11			125				
000137	PATRIARCH	1	2	down	Male leader	Y	11			125				
000137	ALTO	1	3	down	Voice above tenor	Y	17			125				
000137	ROVE	6	3	down	Roam	N	4			125				
000137	SO	1	4	down	<i>	Y	3	Image of a soap bar	__AP	125				
000137	WHOM	4	4	down	Who or __?	N	10			125				
000137	E	9	4	down	Even	N	4			125				
000137	SED	1	5	down	__entary	Y	8			125				
000137	EMAIL	5	5	down	Inbox message	N	13			125				
000137	I	1	6	down	Interest	Y	8			125				
000137	ISLAND	3	6	down	Cuba or Aruba	N	13			125				
000137	NAVAL	1	7	down	Maritime	Y	8			125				
000137	COZ	7	7	down	Because	N	7			125				
000137	GOAT	1	8	down	<i>	Y	3	Image of a goat		125				
000137	YELP	6	8	down	Review website	Y	14			125				
000139	SUSPECT	2	1	across	Lineup member	Y	13			126				
000139	TUNE	3	1	across	Melody	Y	6			126				
000139	AO	3	6	across	Arctic Ocean	N	12			126				
000139	I	4	1	across	India	Y	5			126				
000139	ADOPT	4	3	across	Add to family	N	13			126				
000139	MEGA	5	1	across	Huge	Y	4			126				
000139	IE	5	6	across	In Effect	N	9			126				
000139	UM	6	1	across	<i>	Y	3	Image of a sumo wrestler	S__O	126				
000139	LST	6	4	across	So__ice	N	7			126				
000139	LBS	7	1	across	Pounds	Y	6			126				
000139	HAW	7	5	across	Hee-__!	N	7			126				
000139	ALPHA	8	1	across	<i>	Y	3	Image of the Greek letter alpha		126				
000139	A	8	7	across	Account	N	7			126				
000139	TE	9	1	across	The End	Y	7			126				
000139	SLOT	9	4	across	Casino machine	N	14			126				
000139	EMINENT	10	1	across	Well-known	Y	10			126				
000139	STIMULATE	1	2	down	Encourage, like growth	Y	22			126				
000139	UU	1	3	down	<i>	Y	3	Image of a vacuum cleaner	VAC__M	126				
000139	EMBLEM	4	3	down	Symbol	N	6			126				
000139	SNAG	1	4	down	Minor hiccup	Y	12			126				
000139	SP	6	4	down	Sao Paulo	N	9			126				
000139	I	9	4	down	Industry	N	8			126				
000139	PEDAL	1	5	down	<i>	Y	3	Image of a bicycle pedal		126				
000139	HSN	7	5	down	Home Safe Net	N	13			126				
000139	E	1	6	down	Element	Y	7			126				
000139	O	3	6	down	Observer	N	8			126				
000139	SHALE	5	6	down	Flaky rock	N	10			126				
000139	CAPITA	1	7	down	Per __ income	Y	13			126				
000139	ON	8	7	down	Not off	N	7			126				
000139	TOTE	1	8	down	<i>	Y	3	Image of a tote bag		126				
000139	WATT	6	8	down	Power unit	Y	10			126				
000140	VINEGAR	2	1	across	Ketchup ingredient	Y	18			127				
000140	II	3	1	across	Interactive Investor	Y	20			127				
000140	NOPE	3	4	across	Nuh-huh!	N	8			127				
000140	DISCO	4	1	across	<i>	Y	3	Image of disco ball		127				
000140	Y	4	7	across	Yes	N	3			127				
000140	E	5	1	across	Eminem	Y	6			127				
000140	RINK	5	3	across	Skating site	N	12			127				
000140	ODOR	6	1	across	Strong smell	Y	12			127				
000140	IS	6	6	across	In Service	N	10			127				
000140	TW	7	1	across	<i>	Y	3	Image of a pair of twins	__ins	127				
000140	CLAP	7	4	across	Thunder sound	N	13			127				
000140	AISLE	8	1	across	Wedding path	Y	12			127				
000140	E	8	7	across	ear	N	3			127				
000140	P	9	1	across	Pressure	Y	8			127				
000140	LEVEE	9	3	across	Floor barrier	N	13			127				
000140	EVA	10	1	across	Actress __ Longoria	Y	19			127				
000140	YAD	10	5	across	Yet Another Day	Y	15			127				
000140	VIDEOTAPE	1	2	down	<i>	Y	3	Image of a cassette tape		127				
000140	III	1	3	down	Roman three	Y	11			127				
000140	DWI	5	3	down	Deal With It	N	12			127				
000140	V	9	3	down	Variable	N	8			127				
000140	N	1	4	down	Norway	Y	6			127				
000140	SRO	3	4	down	Cros__ad	N	8			127				
000140	SLA	7	4	down	Tran__te	N	8			127				
000140	ENCIRCLE	1	5	down	Gather around	Y	13			127				
000140	GOON	1	6	down	Thug	Y	4			127				
000140	LEVY	6	6	down	Impose tax	N	10			127				
000140	AP	1	7	down	<i>	Y	3	Image of a rat trap	TR__	127				
000140	KIA	4	7	down	Seltos or Niro	N	14			127				
000140	EA	8	7	down	Escrow Account	N	14			127				
000140	REY	1	8	down	Singer Lana Del __	Y	18			127				
000140	SPEED	5	8	down	Floor it	Y	8			127				
000141	OUTLINE	2	1	across	Writer's blueprint	Y	18			128				
000141	USED	3	1	across	Pre-owned	Y	9			128				
000141	OA	3	6	across	Open Access	N	11			128				
000141	THX	4	1	across	Texter's thanks	Y	15			128				
000141	DOI	4	5	across	Date Of Image	N	13			128				
000141	SE	5	1	across	<i>	Y	3	Image of cheese	Chee__	128				
000141	SAK	5	4	across	Name__e	N	7			128				
000141	ORDER	6	1	across	Opposite of chaos	Y	17			128				
000141	W	6	7	across	Water	N	5			128				
000141	U	7	1	across	Uranium	Y	7			128				
000141	ALTAR	7	3	across	Vow spot	N	8			128				
000141	RARE	8	1	across	Uncommon	Y	8			128				
000141	CI	8	6	across	Cast Iron	N	9			128				
000141	CONCERT	9	1	across	Taylor Swift gig	Y	16			128				
